date,AUSTOLD,ATXINDX,WIBELGL,TTOCOMP,WIDNMKL,WIFRNCL,WIWGRML,HNGKNGI,WIEIREL,WIITALL,JAPDOWA,AMSTEOE,WISNGPL,WISAFRL,WISWITL,FTALLSH,S&PCOMP,BRBOVES,FBMKLCI,OSLOASH,KORCOMP,MADRIDI,SWSEALI,ARGMERV,IFFMBGL,IGPAGEN,MSCOLML,CZPXIDX,ECUBVGI,HEXINDX,GRAGENL,BUXINDX,ICEXALL,ICRI500,ISTA100,AMMANFM,NSEINDX,LUXGENI,MXIPC35,MSMORCL,WINZEAL,PKSE100,IFFPNM$,PEGENRL,PSECOMP,POLWIGI,POPSI20,SXSAX16,SRALLSH,TAIWGHT,BNGKSET,TRKISTB,VENGENL,IFFMBH$,IFFMBOL,BSSOFIX,CHSASHR,IFFMCIL,CTCROBE,CYPMAPM,MSEGYTL,ESTALSE,IFFMGHL,JAKCOMP,JAMSEIN,IFFKZK$,KWKICGN,IFFMLAL,LBBLOMI,IFFMLIL,SXTMMK$,MALTAIX,IFFMMAL,BELEXLN,IFFML,IFGDNGL,OMANMSM,MSQATAL,RMBETRL,RSMICEX,MSSAUDL,SXTMRS$,IFFMSLL,IFFMTT$,TUTUNIN,IFFMUR$,MSUAEIL,TOTMKVI,ZAMALSH,TOTAL
Q1 1985,,,,,,,,,,,,,,,,0.1558,0.8442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40E+06
Q2 1985,,,,,,,,,,,,,,,,0.168909,0.831091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60E+06
Q3 1985,,,,,,,,,,,,,,,,0.170063,0.829937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70E+06
Q4 1985,,,,,,,,,,,,,,,,0.194318,0.805682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60E+06
Q1 1986,,,,,,,,,,,,,,,,0.179813,0.820187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80E+06
Q2 1986,,,,,,,,,,,,,,,,0.200644,0.799356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10E+06
Q3 1986,,,,,,,,,,,,,,,,0.187648,0.812352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20E+06
Q4 1986,,,,,,,,,,,,,,,,0.19653,0.80347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00E+06
Q1 1987,,,,,,,,,,,,,,,,0.222833,0.777167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20E+06
Q2 1987,,,,,,,,,,,,,,,,0.222314,0.777686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60E+06
Q3 1987,,,,,,,,,,,,,,,,0.256492,0.743508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90E+06
Q4 1987,,,,,,,,,,,,,,,,0.232214,0.767786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00E+06
Q1 1988,,,,,,,,,,,,,,,,0.261599,0.7384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40E+06
Q2 1988,,,,,,,,,,,,,,,,0.26993,0.73007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50E+06
Q3 1988,,,,,,,,,,,,,,,,0.245525,0.754475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50E+06
Q4 1988,,,,,,,,,,,,,,,,0.256368,0.743632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50E+06
Q1 1989,,,,,,,,,,,,,,,,0.260051,0.739949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60E+06
Q2 1989,,,,,,,,,,,,,,,,0.263662,0.736338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70E+06
Q3 1989,,,,,,,,,,,,,,,,0.2567,0.7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90E+06
Q4 1989,,,,,,,,,,,,,,,,0.22645,0.77355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00E+06
Q1 1990,,,,,,,,,,,,,,,,0.248395,0.751605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00E+06
Q2 1990,,,,,,,,,,,,,,,,0.236551,0.763449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00E+06
Q3 1990,,,,,,,,,,,,,,,,0.256093,0.743907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30E+06
Q4 1990,,,,,,,,,,,,,,,,0.273758,0.726242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90E+06
Q1 1991,,,,,,,,,,,0.004837,,,,,0.258005,0.723775,,,,,,,,,,,,,,,,,0.013383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10E+06
Q2 1991,,,,,,,,,,,0.004473,,,,,0.245976,0.736132,,,,,,,,,,,,,,,,,0.01342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50E+06
Q3 1991,,,,,,,,,,,0.004039,,,,,0.245018,0.739645,,,,,,,,,,,,,,,,,0.011298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50E+06
Q4 1991,,,,,,,,,,,0.004434,,,,,0.251067,0.731182,,,,,,,,,,,,,,,,,0.013316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60E+06
Q1 1992,,,,,,,,,,,0.003586,,,,,0.236161,0.745292,,,,,,,,,,,,,,,,,0.014961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80E+06
Q2 1992,,,,,,,,,,,0.00282,,,,,0.240519,0.729961,,,,,,,,,,,,,,,,,0.026701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90E+06
Q3 1992,,,,,,,,,,,0.002859,,,,,0.249951,0.73126,,,,,,,,,,,,,,,,,0.015929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90E+06
Q4 1992,,,,,,,,,,,0.003172,,,,,0.223746,0.755137,,,,,,,,,,,,,,,,,0.017946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80E+06
Q1 1993,,,,,,,,,,,0.002877,,,,,0.225195,0.753869,,,,,,,,,,,,,,,,,0.01806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00E+06
Q2 1993,,,,,,,,,,,0.003937,,,,,0.227861,0.754907,,,,,,,,,,,,,,,,,0.013295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10E+06
Q3 1993,,,,,,,,,,,0.004125,,,,,0.227505,0.754569,,,,,,,,,,,,,,,,,0.013801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10E+06
Q4 1993,,,,,,,,,,,0.003931,,,,,0.235153,0.743023,,,,,,,,,,,,,,,,,0.017894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40E+06
Q1 1994,,,,,0.006381,,,,0.002084,,0.003122,,0.00955,0.024912,0.043764,0.229144,0.655939,,,,,,,,,,,,,,,,,0.021612,,,,,,,0.003493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10E+06
Q2 1994,,,,,0.006339,,,,0.002113,,0.0038,,0.01014,0.026762,0.045275,0.221323,0.657804,,,,,,,,,,,,,,,,,0.022964,,,,,,,0.00348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80E+06
Q3 1994,,,,,0.007111,,,,0.002091,,0.003723,,0.010074,0.026412,0.041366,0.214198,0.635916,,,,0.031225,,,,,,,,,,,,,0.024488,,,,,,,0.003395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20E+06
Q4 1994,,,,,0.00656,,,,0.002179,,0.003513,,0.011039,0.027111,0.041996,0.211313,0.632517,,,,0.035555,,,,,,,,,,,,,0.024559,,,,,,,0.003658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40E+06
Q1 1995,,,,,0.006404,,,,0.002283,,0.003297,,0.009787,0.025843,0.042377,0.208797,0.64147,,,,0.034008,,,,,,,,,,,,,0.021992,,,,,,,0.003743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30E+06
Q2 1995,,,,,0.006443,,,,0.002292,,0.003354,,0.009765,0.024063,0.044399,0.206579,0.6492,,,,0.031171,,,,,,,,,,,,,0.018834,,,,,,,0.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.70E+06
Q3 1995,,,,,0.006218,,,,0.002278,,0.002873,,0.009912,0.020589,0.045828,0.203101,0.658,,,,0.031028,,,,,,,,,,,,,0.016478,,,,,,,0.003694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.20E+06
Q4 1995,,,,,0.005907,,,,0.002223,,0.002614,,0.008811,0.020322,0.046942,0.198671,0.666101,,,,0.031332,,,,,,,,,,,,,0.013544,,,,,,,0.003532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.50E+06
Q1 1996,,,,,0.006028,,,,0.002254,,0.002678,,0.009995,0.022921,0.046541,0.193486,0.676707,,,,0.025297,,,,,,,,,,,,,0.010661,,,,,,,0.003228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000071,0.000132,,,,,,6.80E+06
Q2 1996,,,,,0.005178,,,,0.002282,,0.002632,,0.009766,0.01901,0.047017,0.192001,0.67726,,,,0.027535,,,,,,,,,,,,,0.014001,,,,,,,0.003127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000066,0.000126,,,,,,7.20E+06
Q3 1996,,,,,0.005481,,,,0.002328,,0.002564,,0.008954,0.018008,0.048332,0.191739,0.681685,,,,0.024038,,,,,,,,,,,,,0.013541,,,,,,,0.003142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000047,0.000141,,,,,,7.10E+06
Q4 1996,,,,,0.005415,,,,0.002392,,0.002338,,0.007673,0.016345,0.044426,0.194364,0.691868,,,,0.021904,,,,,,,,,,,,,0.00979,,,,,,,0.00329,,,,,,,,,,,,,,,,,,,,,,,0.00001,,,,,,,,,,,,,,,,,,,0.00006,0.000127,,,,,,7.80E+06
Q1 1997,,,,,0.005631,,,,0.002345,,0.001785,,0.008142,0.014159,0.038879,0.194614,0.696589,,,,0.017379,,,,,,,,,,,,,0.009852,,,,,,,0.002993,,,,,,,,,,,,,,,,0.007446,,,,,,,0.000011,,,,,,,,,,,,,,,,,,,0.000058,0.000116,,,,,,8.50E+06
Q2 1997,,,,,0.005603,,,,0.002369,,0.001705,,0.00716,0.01548,0.04358,0.193199,0.689983,,,,0.016602,,,,,,,,,,,,,0.01024,,,,,,,0.002647,,,,,,,,,,,,,,,,0.011208,,,,,,,0.000011,,,,,,,,,,,,,,,,,,,0.000064,0.000149,,,,,,8.50E+06
Q3 1997,,,,,0.005521,,,,0.002338,,0.001753,,0.006097,0.013425,0.044436,0.187264,0.698593,,,,0.015228,,,,,,,,,,,,,0.009736,0.003544,,,,,,0.002318,,,,,,,,,,,,,,,,0.009559,,,,,,,0.00001,,,,,,,,,,,,,,,,,,,0.00005,0.000127,,,,,,1.00E+07
Q4 1997,,,,,0.005422,,,,0.00245,,0.001472,,0.004391,0.011601,0.042965,0.193053,0.70226,,,,0.011486,,,,,,,,,,,,,0.009169,0.00353,,,,,,0.002333,,,,,,,,,,,,,,,,0.009637,,,,,,,5.30E-06,,,,,,,,,,,,,,,,,,,0.000057,0.000169,,,,,,1.00E+07
Q1 1998,,,,,0.005905,,,,0.002569,,0.001273,,0.002894,0.008428,0.044882,0.192485,0.711792,,,,0.005952,,,,,,,,,,,,,0.007832,0.003157,,,,,,0.001841,,,,,,,,,,,,,,,,0.010644,,,,,,,1.70E-06,,,,,,,,,,,,,,,,,,,0.000134,0.000211,,,,,,1.10E+07
Q2 1998,,,,,0.005633,,,,0.002887,,0.001016,,0.003009,0.009925,0.045236,0.189537,0.714764,,,,0.005181,,,,,,,,,,,,,0.007653,0.003034,,,,,,0.001577,,,,,,,,,,,,,,,,0.010094,,,,,,,2.10E-06,,,,,,,,,,,,,,,0.000063,,,,0.000136,0.000199,,0.000054,,,,1.20E+07
Q3 1998,,,,,0.005929,,,,0.002775,,0.000964,,0.002064,0.00656,0.047189,0.181905,0.727421,,,,0.004104,,,,,,,,,,,,,0.00606,0.002911,,,,,,0.001339,,,,,,,,,,,,,,,,0.010372,,,,,,,1.20E-06,,,,,,,,,,,,,,,0.000044,,,,0.000133,0.000202,,0.000028,,,,1.30E+07
Q4 1998,,,,,0.005627,,,,0.002656,,0.001047,,0.0026,0.006404,0.044698,0.171524,0.738778,,,,0.005149,,,,,,,,,,,,,0.005972,0.00248,,,,,,0.001182,,,,,,,,,,,,,,,,0.011437,,,,,,,1.60E-06,,,,,,,,,,,,,,,0.00003,,,,0.00016,0.000239,,0.000015,,,,1.20E+07
Q1 1999,,,0.011139,,0.00461,0.046921,0.051662,,0.003079,0.027697,0.000787,,0.002591,0.004451,0.038234,0.145363,0.638773,,,,0.008214,,,,,,,,,,,,,0.004839,0.002077,,,,,,0.00117,,,,,,,,,,,,,,,,0.008084,,,,,,,1.30E-06,,,,,,,,,,,,,,,0.000023,,,,0.000109,0.000165,,0.00001,,,,1.60E+07
Q2 1999,,,0.009237,,0.003816,0.045476,0.047633,,0.002854,0.025821,0.00097,,0.003016,0.004982,0.034395,0.153813,0.640491,,,,0.010429,,,,,,,,,,,,,0.005077,0.002508,,,,,,0.001193,,,,,,,,,,,,,,,,0.008,,,,,,,1.90E-06,,,,,,,,,,,,,,,0.000016,,,,0.000113,0.000151,,8.60E-06,,,,1.60E+07
Q3 1999,,,0.007107,,0.003599,0.045281,0.046579,,0.003071,0.02303,0.001006,,0.003539,0.00394,0.031598,0.143814,0.652631,,,,0.014684,,,,,,,,,,,,,0.006367,0.002664,,,,,,0.001101,,,,,,,,,,,,,,,,0.009736,,,,,,,3.90E-06,,,,,,,,,,,,,,,0.000016,,,,0.000093,0.000132,,9.20E-06,,,,1.80E+07
Q4 1999,,,0.007433,0.024032,0.003938,0.05054,0.047538,,0.003013,0.023174,0.001106,,0.004785,0.006433,0.033739,0.147346,0.611936,,,,0.013035,,,,,,,,,,,,,0.007816,0.002353,,,,,,0.001053,,,,,,,,,,,,,,,,0.010443,,,,,,,3.10E-06,,,,,,,,,,,,,,,0.000023,,,,0.00011,0.000145,,8.90E-06,,,,1.70E+07
Q1 2000,,,0.005597,0.026726,0.003667,0.050566,0.049644,,0.002527,0.024603,0.001014,,0.005062,0.007388,0.02894,0.13676,0.621232,,,,0.01459,,,,,,,,,,,,,0.008303,0.002801,,,,,,0.00093,,,,,,,,,,,,,,,,0.009395,,,,,,,3.00E-06,,,,,,,,,,,,,,,0.000022,,,,0.000085,0.000135,,8.40E-06,,,,2.00E+07
Q2 2000,,,0.005621,0.028912,0.003331,0.051373,0.039971,,0.003071,0.024931,0.001077,,0.004599,0.005277,0.028021,0.138909,0.629029,,,,0.01238,,,,,,,,,,,,,0.007374,0.002606,,,,,,0.000877,,,,,,,,,,,,,,,,0.012357,,,,,,,2.20E-06,,,,,,,,,,,,,,,0.000021,,,,0.000077,0.000169,,0.000015,,,,1.90E+07
Q3 2000,,,0.005607,0.032617,0.00381,0.052086,0.04015,,0.002675,0.026089,0.001295,,0.004459,0.005414,0.027933,0.131239,0.63015,,,,0.012525,,,,,,,,,,,,,0.006789,0.002844,,,,,,0.000731,,,,,,,,,,,,,,,,0.013334,,,,,,,1.90E-06,,,,,,,,,,,,,,,0.00002,,,,0.000066,0.000152,,0.000015,,,,2.00E+07
Q4 2000,,,0.005173,0.033358,0.004163,0.048525,0.036297,,0.002875,0.023754,0.001296,,0.004736,0.004684,0.028407,0.131238,0.643171,,,,0.008735,,,,,,,,,,,,,0.00569,0.002764,,,,,,0.000587,,,,,,,,,,,,,,,,0.014287,,,,,,,1.60E-06,,,,,,,,,,,,,,,0.000023,,,,0.000065,0.000155,,0.000015,,,,1.90E+07
Q1 2001,,,0.00567,0.028994,0.004316,0.052158,0.039542,,0.003275,0.026475,0.001099,,0.004599,0.004914,0.031444,0.13202,0.615313,,,,0.009073,,,,,,,,,0.014167,,,,0.00641,0.002558,,,,,,0.000696,,,,,,,,,,,,,,,0.000012,0.016978,,,,,,,1.30E-06,,,,,,,,,,,,,,,0.000047,,,,0.000067,0.000154,,0.000018,,,,1.90E+07
Q2 2001,,,0.005776,0.027454,0.003971,0.051351,0.038935,,0.003427,0.025877,0.001178,,0.004074,0.005368,0.029665,0.130553,0.62346,,,,0.008764,,,,,,,,,0.011657,,,,0.005327,0.002403,,,,,,0.000664,,,,,,,,,,,,,,,9.60E-06,0.019806,,,,,,,1.10E-06,,,,,,,,,,,,,,,0.000035,,,,0.000065,0.000161,,0.00002,,,,1.80E+07
Q3 2001,,,0.004405,0.027444,0.003439,0.043906,0.033273,,0.003859,0.016794,0.001079,,0.003533,0.003838,0.029846,0.127372,0.651713,,,,0.009285,,,,,,,,,0.009435,,,,0.005565,0.002671,,,,,,0.000561,,,,,,,,,,,,,,,0.000012,0.021657,,,,,,,1.50E-06,,,,,,,,,,,,,,,0.000044,,,,0.000068,0.00018,,0.000017,,,,1.70E+07
Q4 2001,,,0.004467,0.027057,0.003407,0.044281,0.02938,,0.00367,0.016,0.001094,,0.003015,0.003704,0.031042,0.133434,0.649849,,,,0.009867,,,,,,,,,0.010355,,,,0.00543,0.002735,,,,,,0.000578,,,,,,,,,,,,,,,0.000012,0.02026,,,,,,,1.50E-06,,,,,,,,,,,,,,,0.00008,,,,0.000083,0.000181,,0.000016,,,,1.50E+07
Q1 2002,,,0.004485,0.027591,0.003147,0.042552,0.032652,,0.003462,0.015824,0.000899,,0.003457,0.003227,0.030289,0.131046,0.649895,,,,0.012539,,,,,,,,,0.011154,,,,0.006047,0.002944,,,,,,0.00063,,,,,,,,,,,,,,,0.000013,0.017842,,,,,,,1.60E-06,,,,,,,,,,,,,,,0.000077,,,,0.000086,0.000124,,0.000017,,,,1.60E+07
Q2 2002,,,0.004611,0.028503,0.003124,0.044303,0.032718,,0.002938,0.016758,0.000983,,0.003587,0.003758,0.031789,0.132681,0.637192,,,,0.016415,,,,,,,,,0.009769,,,,0.006317,0.002351,,,,,,0.000683,,,,,,,,,,,,,,,0.000011,0.021165,,,,,,,2.30E-06,,,,,,,,,,,,,,,0.000096,,,,0.000098,0.000129,,0.000018,,,,1.60E+07
Q3 2002,,,0.00503,0.03033,0.003742,0.046095,0.03583,,0.00351,0.018229,0.001241,,0.004275,0.004884,0.03393,0.140813,0.600306,,,,0.019936,,,,,,,,,0.010377,,,,0.008867,0.002968,,,,,,0.000921,,,,,,,,,,,,,,,0.000016,0.028182,,,,,,,2.60E-06,,,,,,,,,,,,,,,0.00016,,,,0.000157,0.00017,,0.000028,,,,1.30E+07
Q4 2002,,,0.004366,0.028857,0.00318,0.042569,0.027822,,0.00289,0.017405,0.001055,,0.003817,0.004412,0.032572,0.13678,0.628509,,,,0.016946,,,,,,,,,0.010663,,,,0.008122,0.002636,,,,,,0.000922,,,,,,,,,,,,,,,0.000018,0.025848,,,,,,,1.90E-06,,,,,,,,,,,,,,,0.00023,,,,0.000181,0.00017,,0.000026,,,,1.30E+07
Q1 2003,,,0.004486,0.031124,0.003293,0.043026,0.027736,,0.003054,0.018912,0.001052,,0.003595,0.005323,0.033886,0.13124,0.62756,,,,0.016775,,,,,,,,,0.010879,,,,0.008871,0.002603,,,,,,0.001013,,,,,,,,,,,,,,,0.000024,0.024962,,,,,,,2.10E-06,,,,,,,,,,,,,,,0.000222,,,,0.000155,0.000189,,0.00002,,,,1.30E+07
Q2 2003,,,0.004447,0.031994,0.003434,0.042813,0.028427,,0.003243,0.018347,0.000938,,0.003446,0.004927,0.031534,0.13162,0.627308,,,,0.016247,,,,,,,,,0.010669,,,,0.008228,0.003264,,,,,,0.001014,,,,,,,,,,,,,,,0.00003,0.027469,,,,,,,2.40E-06,,,,,,,,,,,,,,,0.00022,,,,0.000154,0.000204,,0.00002,,,,1.30E+07
Q3 2003,,,0.004377,0.032147,0.003361,0.042126,0.029893,,0.003138,0.018865,0.001025,,0.003863,0.005097,0.031117,0.128066,0.631462,,,,0.016984,,,,,,,,,0.009821,,,,0.00992,0.003496,,,,,,0.001018,,,,,,,,,,,,,,,0.000038,0.02361,,,,,,,3.00E-06,,,,,,,,,,,,,,,0.000227,,,,0.000143,0.000184,,0.000021,,,,1.50E+07
Q4 2003,,,0.0045,0.034821,0.003426,0.045754,0.030956,,0.002982,0.018834,0.001237,,0.004222,0.006403,0.032619,0.135102,0.612999,,,,0.017651,,,,,,,,,0.010362,,,,0.012744,0.003399,,,,,,0.001044,,,,,,,,,,,,,,,0.000055,0.020309,,,,,,,3.30E-06,,,,,,,,,,,,,,,0.000212,,,,0.000158,0.00019,,0.000019,,,,1.60E+07
Q1 2004,,,0.004715,0.035569,0.003342,0.047775,0.035925,,0.003168,0.019577,0.001112,,0.004059,0.006232,0.03338,0.134374,0.600044,,,,0.018088,,,,,,,,,0.011059,,,,0.014506,0.00371,,,,,,0.00108,,,,,,,,,,,,,,,0.000057,0.02164,,,,,,,3.50E-06,,,,,,,,,,,,,,,0.000216,,,,0.000154,0.000198,,0.000015,,,,1.80E+07
Q2 2004,,,0.004803,0.035108,0.003291,0.047117,0.033719,,0.002833,0.019278,0.001197,,0.004242,0.006879,0.033444,0.136544,0.599272,,,,0.019597,,,,,,,,,0.009289,,,,0.014883,0.00386,,,,,,0.001087,,,,,,,,,,,,,,,0.000061,0.022761,,,,,,,3.50E-06,,,,,,,,,,,,,,,0.000291,,,,0.000172,0.000245,,0.000024,,,,1.80E+07
Q3 2004,,,0.004974,0.037177,0.003798,0.048248,0.034027,,0.003044,0.019963,0.001195,,0.004292,0.007594,0.033871,0.137949,0.599486,,,,0.016596,,,,,,,,,0.008744,,,,0.01224,0.004046,,,,,,0.001154,,,,,,,,,,,,,,,0.000067,0.020677,,,,,,,3.30E-06,,,,,,,,,,,,,,,0.000385,,,,0.000179,0.000266,,0.000023,,,,1.70E+07
Q4 2004,,,0.005986,0.039343,0.004169,0.049241,0.03523,,0.003692,0.021376,0.001135,,0.004384,0.008452,0.033229,0.139163,0.586726,,,,0.019557,,,,,,,,,0.009954,,,,0.014086,0.003553,,,,,,0.001185,,,,,,,,,,,,,,,0.000075,0.018592,,,,,,,3.60E-06,,,,,,,,,,,,,,,0.000391,,,,0.000198,0.000264,,0.000019,,,,1.80E+07
Q1 2005,,,0.006075,0.039113,0.004087,0.049743,0.036204,,0.004096,0.023882,0.001146,,0.004391,0.00874,0.033292,0.139089,0.580249,,,,0.021574,,,,,,,,,0.009671,,,,0.016407,0.003959,,,,,,0.0012,,,,,,,,,,,,,,,0.000084,0.015697,,,,,,,4.00E-06,,,,,,,,,,,,,,,0.000786,,,,0.000198,0.000256,,0.000057,,,,1.90E+07
Q2 2005,,,0.006516,0.040582,0.004592,0.05167,0.036466,,0.003673,0.023259,0.00111,,0.004504,0.008859,0.035196,0.144862,0.565472,,,,0.022875,,,,,,,,,0.009945,,,,0.017759,0.004293,,,,,,0.001191,,,,,,,,,,,,,,,0.000099,0.015805,,,,,,,4.10E-06,,,,,,,,,,,,,,,0.000719,,,,0.000184,0.000307,,0.000058,,,,1.90E+07
Q3 2005,,,0.005943,0.043051,0.004187,0.05131,0.036362,,0.003701,0.022377,0.001071,,0.004579,0.0093,0.033083,0.133745,0.576774,,,,0.024662,,,,,,,,,0.010427,,,,0.020135,0.0039,,,,,,0.001101,,,,,,,,,,,,,,,0.000075,0.012958,,,,,,,4.00E-06,,,,,,,,,,,,,,,0.000761,,,,0.000162,0.000276,,0.000058,,,,2.00E+07
Q4 2005,,,0.006063,0.045747,0.004117,0.052817,0.037054,,0.003493,0.021986,0.001281,,0.004485,0.009701,0.035299,0.141509,0.557067,,,,0.026393,,,,,,,,,0.010346,,,,0.02106,0.004352,,,,,,0.001121,,,,,,,,,,,,,,,0.000086,0.01465,,,,,,,3.80E-06,,,,,,,,,,,,,,,0.000878,,,,0.000163,0.000265,,0.000063,,,,1.90E+07
Q1 2006,,,0.005179,0.048715,0.004222,0.05409,0.037676,,0.003728,0.022925,0.001363,,0.004547,0.012017,0.035589,0.141879,0.54225,,,,0.030707,,,,,,,,,0.010542,,,,0.02316,0.004641,,,,,,0.000988,,,,,,,,,,,,,,,0.000075,0.01417,,,,,,,4.20E-06,,,,,,,,,,,,,,,0.001037,,,,0.000167,0.000227,,0.000104,,,,2.10E+07
